95	57781.10385291	52810.50112271	75057.89624365	96951.93431485
96	40293.76315740	35215.59783233	62529.92968962	79432.52611875
97	42889.17623796	37877.24308255	64552.37178885	82042.65738013
98	24946.37688558	20312.92958516	47306.04277577	64120.67816797
99	51246.09541019	46276.27619420	70434.20554546	90413.15966699
100	35700.07569750	30388.37072202	57821.36853068	74775.20972781
101	36584.61886149	31948.46131279	58924.56891231	75755.95744306
102	28507.16629177	23789.19880788	50872.35665710	67678.33855853
103	39097.26401971	34546.35503758	61392.06390645	78245.61132557
104	44980.08868861	39893.91617546	65570.46897868	84126.81507203
105	55998.03731187	51033.30263289	73832.17009469	95168.34211487
106	24312.43354189	19252.35917394	46481.05866671	63399.41538679
107	23656.49620540	17236.90680143	45108.86612481	62196.25358179
108	34229.49593628	29202.80694844	56465.94150633	73362.78960473
109	27400.76498181	22520.75214533	49677.59718235	66545.06096451
110	28926.28792985	22730.82505259	50585.79543194	67654.03053845
111	53318.21628914	48115.32980129	70770.60726597	92463.15338819
112	48525.06843121	43472.29639073	68112.32275933	87681.41265036
113	31565.62215645	25910.51845972	53505.53744734	70516.31046463
114	18662.34026388	13257.81181428	40587.33865969	57572.66043866
115	20512.83524967	15315.19986758	42577.17612566	59527.15827170
116	44963.91805107	40350.59049886	67281.98855461	84126.80271728
117	47087.61055535	42173.50039137	67857.95291091	86255.94342127
118	52905.15418696	47947.58736836	71684.95809501	92074.20249915
119	21675.02174415	14888.83115333	42883.10636071	59991.40096941
120	34476.47770938	29757.81276758	56839.09544248	73650.16280114
121	46573.93319610	41895.64746391	68910.93658625	85745.06937269
122	40630.57220920	36083.81201883	62919.47427499	79775.27813061
123	20973.68726430	16052.81758694	43198.08774252	60085.01830994
124	42755.28733141	38063.19047099	65101.21007078	81928.60626219
125	35980.09357349	31440.89658489	58002.63313418	74882.95364484
126	38636.03798834	33911.92969839	60267.62831700	76815.96983298
127	18044.25453056	13311.10820162	40374.67007707	57198.35599069
128	27974.91864905	23483.24429410	50195.69928940	67063.83916008
129	29984.91323423	25428.44616779	52302.27494405	69145.08090065
130	26674.39564923	22147.65876926	48764.30686218	65643.63298567
131	45103.30962919	40515.76009565	66934.23806379	83474.05130672
132	14429.59153184	8424.79609981	34719.85376945	51495.60574717
133	32150.77684107	27659.37104930	54352.35652142	71224.46052506
134	12675.74654376	8184.01203911	34936.27744881	51787.97026806
135	41343.91408677	36778.64719183	63243.25116976	80116.23886177
136	29828.86612776	24801.06249657	51139.79556811	67955.49752685
137	34226.23454295	29256.69969964	55595.49680818	71945.37660017
138	24605.51265903	20113.08220004	46844.09408158	63707.91187169
139	19266.83028205	14694.26118339	41245.10632187	58125.64415612
140	16778.56985002	11741.80202205	38904.95951889	55822.60242799
141	24383.42124468	19056.23681715	45391.02339299	62182.45496942
142	21857.99629867	17358.26948138	44034.28143970	60905.87347333
143	25566.88362338	21025.47912621	47617.02628332	64497.29375566
144	28915.58416117	24407.01017483	51046.46745902	67924.24630689
145	56323.30171738	51817.51509761	78196.17726839	95415.93659119
146	68692.60757465	64192.86587527	89008.28817708	106893.98366901
147	57037.19305470	52508.02219805	78181.25958474	96154.12672406
148	59125.54342243	54578.68206956	79424.51236961	98252.53899424
149	68007.82529185	63454.56520326	85899.98243217	107131.17714952
150	55142.37140709	50331.90583003	74159.30919034	94316.60554739
151	56749.81791070	52078.85053619	76312.24406664	95914.91535987
152	53701.73125506	49101.39071222	74741.63378303	92855.11357183
153	49300.46739950	44768.33775385	71320.68701008	88199.69065191
154	51926.92205261	47355.76323088	73825.66213502	91071.89653119
155	73218.00273325	68724.75661876	91507.23546405	111694.13731861
156	60909.08084437	56417.46604124	82600.74230676	99941.00364635
157	77674.67483392	73183.14280156	95451.50055292	115635.72637304
158	80407.00823858	75901.36667496	96688.76839133	118757.55649763
159	64140.80190248	59613.86077432	83447.58180250	103249.60626881
160	51669.81276377	47105.62064416	73547.87665707	89602.44048527
161	58732.47202091	54224.20783248	79915.85654924	97826.37873382
162	54847.55478054	50168.71677723	74847.61652608	94014.67030245
163	63261.49290687	58731.46463884	85270.61690473	101066.26385138
164	55994.44219795	51450.42409425	77954.50687901	94048.63110186
165	53104.70988810	48334.99038942	72935.49258833	92278.47123112
166	56385.74204929	51800.38591572	76874.31675580	95532.35301735
167	65458.19900442	60957.49613606	85138.46633714	104533.63999238
168	4501.09694630	17733.00789773	5804.19807562	36941.69809288
169	5682.52538780	21241.43094809	4683.71023742	33328.20115123
170	4623.58434863	22956.07217552	3479.98840482	31754.78272041
171	26944.14887348	24658.68520823	16679.90292925	56910.99722808
172	7723.92697222	19572.33506815	2534.40779696	37078.01955898
173	6348.68635498	24993.25067436	242.32458284	32136.15515485
174	9667.71108805	23612.21485636	1177.25324416	35521.38329790
175	9133.87910526	29452.36042750	6613.19222054	33574.56882771
176	4284.61439335	25569.43151263	767.45543003	30003.30448965
177	6974.79572148	27223.05202253	3466.25040433	32528.79691147
178	9493.77699447	33787.12772819	10050.49163505	31112.62812078
179	2725.90660474	29734.22672979	3821.46172895	28103.39369214
180	9934.34284367	31679.75931540	8810.68050759	33111.26758643
181	5883.70084628	28941.26583656	4540.42102068	30984.82092850
182	4765.64831616	32152.77510980	6701.05994087	27862.41493235
183	4930.87614273	29040.21271454	4096.62591219	30160.05023284
184	6412.34153028	31800.66036494	7119.12993438	29677.84788066
185	764.84488794	31311.56449854	4173.49337072	24053.32522231
186	2051.15544584	32372.00009140	5497.64736262	24557.94869627
187	1757.97628962	28593.86191819	1831.25992504	27293.70343875
188	2289.32134636	34070.74974110	6920.93604728	22090.50204801
189	3098.61562180	32523.03794174	6151.67504295	25818.91464339
190	14300.86380085	35631.58222041	13579.26139527	35041.99972803
191	41180.61054463	31495.71327548	30482.68657150	67703.97058749
192	45503.99503289	48297.48669220	39742.69042849	64836.33222330
193	16993.16314099	36305.95248202	15289.93682962	37743.97716835
194	12857.42050187	34686.84122709	12308.79238942	34101.03875273
195	38160.48296739	43492.65805088	32190.61931341	58487.43571298
196	14572.47331149	34332.03000774	12800.53433534	36275.71607909
197	21159.96927773	35671.20369922	17035.85733792	43052.14066198
198	13521.16480861	33809.42246593	11942.37269563	35457.67711685
199	29618.45532845	38521.13115055	23068.84061918	51555.71394957
200	11613.99193481	34471.73359003	11589.97707951	32873.23184300
201	14690.90095486	27428.09229276	7913.89249875	39563.08036839
202	17949.43439930	35597.66235272	15387.00035924	39338.00798404
203	21751.20153592	32135.73969355	14690.62614530	45282.39075491
204	49029.57560670	38044.07096504	38473.62824175	73402.88405866
205	12329.27531783	32917.62566921	10760.66903917	34759.83190610
206	22160.29524716	34295.28971151	16402.35730822	44865.55311471
207	15428.35399122	32267.19040803	11938.24501607	38397.83089604
208	20714.65880496	37454.86461280	18028.05345953	41501.61127374
209	43692.19873942	46962.35723790	37855.98735947	63282.39289635
210	18943.77084962	29549.23598228	11462.18511296	43185.06764069
211	11465.14681221	25999.43167420	4996.21531079	36885.40400044
212	18059.53675755	32480.20336703	13438.69065903	41117.71009088
213	41812.98508636	45613.37706913	35891.61028878	61684.45272528
214	11385.35105454	26776.52140687	5576.52588480	36613.70418560
215	14305.68636239	17242.06488042	4499.23570662	49595.03520466
216	12539.36997844	8702.98676436	1430.42433026	56405.30571180
217	13286.00142862	7809.63008674	1686.04246143	57536.31698471
218	14211.16595064	6881.00206981	1637.94818263	58709.34771393
219	16743.22104122	12382.06505925	3331.69717144	58096.40645760
220	17748.16487917	11583.14595455	3928.36381493	59588.99745133
221	13911.34961800	11933.99353758	757.06383256	55722.34680666
222	5127.51089103	10186.35982369	4810.71847957	46244.34705737
223	8464.63938156	14404.55210317	849.17046712	45236.18795834
224	13519.13459866	13213.25288352	1542.35852978	53751.63485703
225	14818.37182625	5778.36960943	2115.82578836	59643.21461291
226	15454.62724487	4485.91359629	2927.84986826	60614.27444349
227	22600.77866611	4055.16624835	1325.73738772	67188.78995911
228	18765.05678531	10858.05124888	4010.28684362	61066.96957988
229	19686.12081906	9515.15945609	3707.07720112	62532.71547782
230	18279.78454980	6596.39644048	434.46842610	62545.91039910
231	14085.49393890	3286.69245376	5116.00946437	59747.11695399
232	11555.27331019	2301.70625995	7817.49306784	57546.89903191
233	11378.67739904	5341.57703779	4721.14730220	56691.51781117
234	8651.69616890	2716.91573089	7673.20098865	54553.28252268
235	5443.65958308	4475.13250961	7776.53012611	51032.90252897
236	5910.39808416	1564.85146912	10647.28757887	51897.10505865
237	6073.89734535	1284.80322589	12775.36127613	51468.76125592
238	3644.01663002	5302.05640658	13654.93344507	47147.56662739
239	7444.65107382	1557.02072980	16175.37390173	50512.05114324
240	16383.32223203	5113.60302115	14467.98985276	61628.03876613
241	43550.07925710	38925.13963041	65874.86939601	82716.09054402
242	15683.12402112	8505.74449433	585.38010102	59261.92788934
243	58307.54236509	52370.63913495	71278.53117992	97339.53135859
244	58882.39037713	53552.89271419	74095.29052952	98020.22957686
245	60233.81448316	55524.17465925	78498.81186229	99401.41421879
246	74413.88333767	69750.36350643	89723.13715498	113566.73078582
247	60473.52316551	55332.31812795	76116.80899916	99634.03070362
248	29160.00300038	55787.11062172	40896.48908949	32345.72523966
249	26684.27618553	52464.54275884	38521.06814749	29234.93032788
250	23425.24480665	50066.08558314	35254.69526876	26331.32180219
251	22799.30110173	48350.95551311	34677.26010652	24963.63286897
252	22014.54462300	46993.50304856	33895.60283503	23729.82090100
253	19665.93761103	44460.50633882	31524.87224890	21057.17605960
254	37020.14317749	65406.83240802	48325.69468931	41412.79018819
255	42403.76936129	69707.40898245	53809.23627644	46357.18654289
256	52034.64334328	76239.04704433	63723.43156732	50102.41862329
257	32726.92639057	60668.12379836	44214.77328496	36764.61954746
258	49313.82190217	74990.53487851	60866.57711121	50293.82744333
259	46334.86764902	72781.72143547	57817.87608500	49134.94159165
260	51357.12863679	76840.22550900	62911.94918484	51723.48689796
261	33962.54767031	61244.90223742	45527.94597872	37683.75829581
262	40055.56984191	68314.14646398	51322.68624967	44447.14084591
263	31489.86245741	58866.63647629	43092.46251909	35179.38395409
264	50309.18150614	76267.99929767	61812.01023926	51658.05784911
265	30275.54588582	57445.06402382	41930.61515457	33807.84216871
266	50629.26730100	75835.06042804	62225.92693125	50602.08122019
267	50743.33025398	75419.49943228	62397.40168069	49781.85148400
268	56831.41267224	79645.09546435	68597.62946182	52052.64587586
269	55863.39616855	79422.50737279	67579.59878643	52410.13870109
270	57955.75341268	81876.20211651	69624.60150174	54895.22379627
271	56172.71829344	81199.62183513	67736.29112680	55182.37881184
272	57756.98521393	83312.65650531	69235.94975056	57531.99782211
273	53870.09788441	79833.40272788	65331.13313887	54787.47915007
274	57388.05647372	83895.91122667	68445.41459148	58912.89814485
275	55385.35623796	81399.62775464	66821.98973536	56224.82603860
276	28705.41818327	54589.83024376	31868.77595819	38958.40162738
277	28357.90611904	53149.33661763	30863.06291901	39559.32995079
278	27757.63201346	54127.14607157	31156.90750179	37900.85195865
279	24679.33896593	56553.50167706	31797.46442271	32138.68060748
280	30721.07185047	61257.94591325	37264.93597241	37831.68159821
281	29286.33224137	56789.83118481	33444.13566920	37961.95915641
282	28734.61372936	56972.74169889	33318.44810969	36875.49936976
283	27226.75916640	59600.72104667	35631.90302524	34028.69681886
284	30320.14882989	56547.18702673	33768.02997241	39823.42873665
285	23543.53825342	56280.18247224	32326.49551935	30587.39224408
286	28013.31641142	58618.77105704	38946.79498476	33603.80178636
287	22215.07493663	54749.06308037	29633.74215563	29840.78226365
288	27096.82182543	52598.41919436	29938.48906563	38143.54778884
289	20192.43667733	50896.30711702	25937.82440993	28978.52165520
290	22174.59038654	52388.30702568	27726.35177223	30624.53696975
291	23829.24477733	54052.85060073	29506.95441143	31761.79922647
292	14419.03292295	37710.48783380	15009.66432559	33401.83260329
293	7004.43864076	35156.99363340	9667.24261209	26744.42345951
294	21624.04360579	46832.74960627	23864.12817398	34788.11656478
295	10421.54676387	35932.42491827	11806.66237684	30110.73459998
296	40780.54582674	70552.80322251	47324.24020026	47251.35011213
297	42729.68277403	73285.24832973	49959.63035557	48863.58277716
298	40198.56501962	67939.26698162	45178.84557404	47161.68455012
299	37631.93060916	68995.90679191	45479.47505532	43853.99355461
300	34729.30480539	63443.82195852	46015.36859129	39255.64714757
301	43469.91751261	69971.52306552	47733.82710136	50479.72058922
302	43859.82139233	72409.88303142	49646.07756139	50414.86325167
303	32023.16157945	60742.68070228	43374.31542975	36492.43153834
304	45014.02723421	74469.60866023	54508.01282403	50133.11348546
305	35613.08306301	60396.24230794	38495.19910155	44957.39231419
306	47454.70952560	77886.03577402	55159.83576654	53171.79187526
307	36125.92922685	66626.62069127	42980.51643571	42766.00531699
308	38248.01343905	64773.74371665	42186.68755533	45586.74249430
309	33525.64403443	65366.63492547	41292.42458271	40049.46904819
310	43102.11305504	71046.60638679	48401.75388964	49836.15256039
311	38575.07431662	67925.88411138	49161.41247179	43545.47000678
312	43655.33597078	73281.92990682	53124.59968227	48857.10160451
313	44886.69759616	74006.67516658	51143.67759044	51250.37250311
314	34036.76499612	64460.58578446	40706.87472659	40869.60814625
315	36872.85296231	67231.24789754	46455.12665606	42433.85424965
316	36764.81175096	67662.17165983	45579.65733068	42669.80340033
317	35292.77879858	65078.08829107	45923.05311079	40474.05803560
318	33548.73658289	64818.03696256	42413.89083609	39666.98883340
319	44135.54135162	71508.01106608	49071.96498953	50928.87527846
320	44381.33035653	75050.32050530	52180.19480156	50216.33863994
321	36364.63000209	65677.10812816	42305.71361168	43263.72481545
322	36537.08995428	62286.58419746	39982.72837133	44893.54605560
323	36651.88622722	66113.91023476	47432.86917641	41658.14311229
324	35074.11428882	66667.35227141	43053.65713521	41419.41900177
325	42183.36928189	71849.90529378	51818.39736693	47390.50973499
326	34658.16252243	63606.00870961	40202.61152225	41774.42180515
327	33838.67250490	64320.47977161	43828.96630247	39437.81100056
328	41586.58619186	72067.88664056	50165.50943990	47278.68629235
329	39322.34408009	70047.68320059	47926.75357806	45143.88023368
330	47265.12316662	77115.23617885	55879.30814589	52636.88237633
331	41437.41574435	67543.52352910	45284.98840175	48647.22421919
332	44606.04608006	74722.19969748	53235.37885525	50107.49051388
333	38449.59349693	67897.31259076	44619.70092447	45160.49548967
334	38219.55259326	68266.15903747	47988.90392240	43604.20442529
335	45663.23629608	75598.12432179	52557.51075211	51765.41848308
336	39500.68275658	63707.65227934	42227.64522585	48480.51939686
337	49735.42771501	77114.30926764	60795.30438401	53772.49503414
338	48467.41245117	76852.74548296	58699.53003662	53073.77805311
339	47930.04730901	75220.54582741	59248.88527701	51985.80648677
340	53196.69581587	78439.89460969	64762.45616838	52915.58452596
341	45203.90243952	72890.80624015	56490.85566115	49405.48607384
342	55773.00407178	82394.00169656	66882.51599516	57673.60399695
343	52475.35935923	79961.36259906	63132.36494379	56367.75353441
344	53832.88968019	80806.31384491	64820.56742478	56601.12849518
345	43441.48626190	71931.04270964	54229.43712387	48018.65604437
346	51733.48069097	78422.50664701	63105.53548643	54226.22764420
347	47088.54001292	74946.74895159	58013.69227399	51409.10614778
348	48439.39409945	75190.93898395	59845.18535871	51485.00930637
349	53666.36977534	78157.06700389	65313.06201665	52027.20809410
350	49417.16850306	78309.75255459	58977.45297639	54293.98950615
351	51723.43382245	76570.08479552	63350.02582878	50930.92250387
352	51972.46183703	77970.62856663	63450.05252444	53179.02342464
353	53606.05261590	79353.64134600	65101.00993661	54168.19498897
354	46651.32447645	74968.82939350	57179.41138596	51195.05911340
355	45361.21237078	73911.03711318	55821.91384786	50002.25115037
356	46200.47901577	75671.64307192	55502.86059900	51342.64682146
357	46695.93273485	75644.11709198	56558.24397584	51562.90479128
358	51568.31118472	79340.73158347	62050.28822342	55917.71833630
359	28576.11562911	58848.04975394	34742.91729523	35963.52508575
360	28950.63735851	60103.16971523	39060.35423878	34932.73982235
361	24877.23545069	50513.05844177	27650.70621308	36548.79899650
362	34330.25119733	58327.30469338	36712.89037527	44561.39672276
363	31242.67897571	63223.81163509	39377.47235131	37806.41966703
364	21476.57902121	52665.84372490	32477.53168044	27359.19388198
365	23542.73790398	54917.97515518	34359.95267350	29594.19715110
366	32579.02638195	62867.98107775	39048.00349203	39572.82379560
367	27504.33447056	51451.08941536	29452.72877364	39560.49998940
368	27050.90940598	50211.07983273	28467.55259889	39765.46166510
369	34474.29503845	60926.16784035	38231.60944077	42702.69138490
370	31964.24132166	58821.60621812	35853.28013094	40469.64038333
371	30532.53037674	55444.60676793	33235.95698430	41030.13817910
372	31096.20438554	60358.73087407	36631.16700131	38456.11179206
373	25405.97129248	57199.28946977	35445.25299747	31775.82566120
374	32900.72358120	58537.37897526	36132.40197271	42207.29854385
375	28910.45046002	52566.92047578	30776.78729336	40761.55690801
376	30059.43475922	53727.82962591	32007.49193764	41588.24531484
377	32712.36440164	60242.75587343	37024.10071138	40399.32214486
378	23449.34505060	52658.94132540	28432.41910128	32472.44613725
379	32669.84845518	56611.29382566	34934.48566336	43336.60551262
380	18557.76983030	52017.29134002	26388.81956636	26514.03263773
381	25972.04718277	56735.05050337	32316.41891710	33534.49128950
382	35503.71321145	62993.51674003	39974.27135071	42855.13701932
383	19293.69450419	52579.10445224	28391.88534585	26767.40121734
384	30988.91588355	60749.25459208	42100.00047513	36078.98505188
385	25618.08006777	54628.09367206	30563.42453303	34024.54025563
386	35270.58146716	56931.61275874	36143.62920490	46883.94570556
387	28354.15492569	58309.90996475	39491.77936323	33517.45409191
388	23448.33232434	53953.19544910	34602.38269700	28879.22890084
389	24848.97904666	52389.10150405	28809.62188803	34957.40176447
390	26818.59625967	56122.06850078	32027.71215024	34598.03028015
391	17663.78706426	43366.81514624	19817.15689186	32137.40360124
392	9611.70642098	36985.48804462	12036.43690808	27728.67030751
393	26222.09586473	49180.14648255	27439.94382393	39312.59227835
394	19978.30791430	43356.14004670	21047.96470758	35499.20824610
395	16688.21286441	41547.72588971	18231.78808745	32434.56087223
396	18383.43251795	46133.19978255	22051.21681759	30993.64916485
397	24722.31068413	47581.11288599	25784.57332734	38463.76260021
398	13464.50534823	39177.88287946	15215.69565917	30447.53834387
399	21452.29725623	48951.22599221	25174.48167283	32915.69700697
400	11869.21875966	39037.52280304	14369.78565296	28336.96844860
401	17030.73908409	40115.07112510	17742.75109526	34572.17322325
402	11008.07116327	37560.38874367	13045.07654672	28945.91224827
403	21696.92366996	45110.99888942	22879.19604212	36253.26493982
404	8121.59572107	40014.32933004	13861.29154650	23550.75185474
405	10070.85704369	44519.28640725	17861.27021207	20306.29489582
406	4551.06639518	40134.40108476	13031.07153953	18917.00479175
407	16486.63418190	50345.84907292	25149.83676493	24513.52671183
408	14176.71110071	44164.18043513	19084.49940733	27055.93901481
409	6614.63917374	40465.55500885	13570.69478203	15995.85836597
410	11686.64591046	41257.15336497	16044.64755648	26529.69154939
411	4845.19125932	39131.74818353	13860.00637322	14138.20492674
412	16333.88277844	47133.63950986	21930.06474211	27068.30957987
413	14181.51240036	41863.53935081	17398.74646988	28997.33070402
414	14726.70667216	48348.98842613	22259.23771480	23309.68619767
415	12441.38950510	43966.33207599	18264.61099958	24873.93449438
416	10691.53367875	42963.24230568	16937.46044118	23586.81124644
417	11550.84533622	44764.76280228	18548.59011890	22505.01816358
418	7109.68488652	42434.31769459	15261.01373576	18762.95605826
419	2796.25709207	38603.86864996	11458.29923300	19138.95533023
420	4663.22667969	39218.40001917	12293.43172416	20558.26434782
421	2720.51867441	37381.80918273	10319.87188576	20776.83408170
422	4725.51314624	37628.32153009	10962.52950097	22311.09331891
423	276.75144729	35106.14918134	8211.95971230	19903.87279886
424	1353.08570433	37504.13661040	10398.73784779	18793.49429741
425	656.17651536	35829.45984568	8686.07959138	20508.96058176
426	3944.86462526	39025.29157758	10016.88934772	16336.47986443
427	3165.11869575	37039.52819829	8807.81724892	14349.49829182
428	2509.10027696	36166.25222733	10961.12817275	11857.85033166
429	22783.96419124	52444.33780579	34202.68211909	27610.54475844
430	7783.30184765	42104.91489576	17286.96174584	16578.29825679
431	9414.43081671	43321.52990989	19627.58974542	17533.77526915
432	25088.02209369	54856.71386144	36393.91252197	30051.90276550
433	20226.47199285	52565.20678269	30730.31228730	26929.36192756
434	15245.61673862	48589.33705797	25375.99272923	22757.92259867
435	18602.37686808	46959.89944571	30380.70155061	22364.81948111
436	9694.70287428	43027.61144556	20490.72699049	17188.44793747
437	10735.50652356	44366.94797114	21097.57300406	18535.79351695
438	26761.20635117	56008.61817359	38140.32524926	31426.82548794
439	14629.60699554	45228.14935294	26195.24655685	19884.28229487
440	21474.00266438	50140.11637562	33131.72103000	25581.50819995
441	15477.49950162	47521.97891631	26484.01418394	21876.82371992
442	25446.84938737	53350.22003321	37110.72453471	29220.85325697
443	8973.09560654	43285.17775440	16956.88150200	18155.72679758
444	17414.71949289	45507.15334360	29244.06230725	20924.16674584
445	19587.35042421	51217.54577989	30507.13259285	25747.41434319
446	24584.57532942	51780.53323075	36350.40914928	27887.37666824
447	16346.86776119	45919.80754188	28035.64666649	20874.00147340
448	28933.83060737	57803.56045996	40333.83440532	33418.41700652
449	28848.74595828	56847.87087865	40417.12797487	32799.86412216
450	27411.08710428	54487.77776853	39134.35143633	30773.26529816
451	13941.85284905	45255.92966345	25351.58324699	19723.66277969
452	17676.88128656	49085.90667019	28807.77811799	23632.54469196
453	13882.15371926	46078.21757381	24943.90748767	20376.12160599
454	24440.38648714	52880.03414757	36048.78899806	28514.83580747
455	8385.59076352	42493.84499947	18441.61574219	16776.72580300
456	22408.72283400	50631.36583202	34104.42685497	26262.63412240
457	20586.11624253	47538.36088369	32436.04510612	23522.98402299
458	19754.05414744	48737.29146249	31415.97145110	24005.57405858
459	18191.07778779	44945.24382910	30070.20273855	20834.89165011
460	12538.75783921	45525.88958272	23256.66542490	19707.05394253
461	11492.06856341	45679.97513558	20830.72626611	19953.64019224
462	7064.33942772	36817.09727452	18905.34175814	11158.99010889
463	7554.56654394	38015.11587812	19436.37957880	12330.28446110
464	7833.23812787	36299.62097028	19563.83264245	10840.49609361
465	8739.62152860	36600.88454955	20457.79705260	11295.79119978
466	3979.94696795	32995.98070967	14913.94079902	7164.58742775
467	9247.43280105	41941.13801534	20518.20500820	16115.71728412
468	2597.59860005	36656.85990586	14064.49226271	11150.81015453
